"No.","Time","Source","Destination","Protocol","Length","Info","Source Port","Dest Port"
"3410","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2271 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2271"
"3411","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2268  >  80 [RST] Seq=1 Win=0 Len=0","2268","80"
"3412","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2269  >  80 [RST] Seq=1 Win=0 Len=0","2269","80"
"3413","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2270  >  80 [RST] Seq=1 Win=0 Len=0","2270","80"
"3414","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2272 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2272"
"3415","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2273 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2273"
"3416","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2274 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2274"
"3417","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2275 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2275"
"3418","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2271  >  80 [RST] Seq=1 Win=0 Len=0","2271","80"
"3419","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2276 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2276"
"3420","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2272  >  80 [RST] Seq=1 Win=0 Len=0","2272","80"
"3421","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2273  >  80 [RST] Seq=1 Win=0 Len=0","2273","80"
"3422","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2274  >  80 [RST] Seq=1 Win=0 Len=0","2274","80"
"3423","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2277 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2277"
"3424","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2278 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2278"
"3425","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2275  >  80 [RST] Seq=1 Win=0 Len=0","2275","80"
"3426","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2276  >  80 [RST] Seq=1 Win=0 Len=0","2276","80"
"3427","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2277  >  80 [RST] Seq=1 Win=0 Len=0","2277","80"
"3428","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 2437  >  80 [SYN] Seq=0 Win=512 Len=0","2437","80"
"3429","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2438  >  80 [SYN] Seq=0 Win=512 Len=0","2438","80"
"3430","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2439  >  80 [SYN] Seq=0 Win=512 Len=0","2439","80"
"3431","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2440  >  80 [SYN] Seq=0 Win=512 Len=0","2440","80"
"3432","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2279 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2279"
"3433","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2278  >  80 [RST] Seq=1 Win=0 Len=0","2278","80"
"3434","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2279  >  80 [RST] Seq=1 Win=0 Len=0","2279","80"
"3435","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2442  >  80 [SYN] Seq=0 Win=512 Len=0","2442","80"
"3436","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 2442  >  80 [SYN] Seq=0 Win=512 Len=0","2442","80"
"3437","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2444  >  80 [SYN] Seq=0 Win=512 Len=0","2444","80"
"3438","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 2444  >  80 [SYN] Seq=0 Win=512 Len=0","2444","80"
"3439","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2280 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2280"
"3440","1595013268.758","192.168.56.104","192.168.56.105","TCP","60","80  >  2281 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2281"
"3441","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2280  >  80 [RST] Seq=1 Win=0 Len=0","2280","80"
"3442","1595013268.758","192.168.56.105","192.168.56.104","TCP","54","2281  >  80 [RST] Seq=1 Win=0 Len=0","2281","80"
"3443","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2445  >  80 [SYN] Seq=0 Win=512 Len=0","2445","80"
"3444","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2446  >  80 [SYN] Seq=0 Win=512 Len=0","2446","80"
"3445","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2282 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2282"
"3446","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2282  >  80 [RST] Seq=1 Win=0 Len=0","2282","80"
"3447","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2447  >  80 [SYN] Seq=0 Win=512 Len=0","2447","80"
"3448","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","[TCP ACKed unseen segment] 80  >  2283 [SYN, ACK] Seq=0 Ack=1413215239 Win=29200 Len=0 MSS=1460","80","2283"
"3449","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2448  >  80 [SYN] Seq=0 Win=512 Len=0","2448","80"
"3450","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","[TCP Out-Of-Order] [TCP Port numbers reused] 80  >  2283 [SYN, ACK] Seq=2881752058 Ack=1 Win=29200 Len=0 MSS=1460","80","2283"
"3451","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2285 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2285"
"3452","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","[TCP ACKed unseen segment] 80  >  2286 [SYN, ACK] Seq=0 Ack=259234637 Win=29200 Len=0 MSS=1460","80","2286"
"3453","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2283  >  80 [RST] Seq=1413215239 Win=0 Len=0","2283","80"
"3454","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2283  >  80 [RST] Seq=1 Win=0 Len=0","2283","80"
"3455","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2285  >  80 [RST] Seq=1 Win=0 Len=0","2285","80"
"3456","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2286  >  80 [RST] Seq=259234637 Win=0 Len=0","2286","80"
"3457","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2449  >  80 [SYN] Seq=0 Win=512 Len=0","2449","80"
"3458","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2450  >  80 [SYN] Seq=0 Win=512 Len=0","2450","80"
"3459","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","[TCP Previous segment not captured] [TCP Port numbers reused] 80  >  2286 [SYN, ACK] Seq=881809165 Ack=1 Win=29200 Len=0 MSS=1460","80","2286"
"3460","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2286  >  80 [RST] Seq=1 Win=0 Len=0","2286","80"
"3461","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2452  >  80 [SYN] Seq=0 Win=512 Len=0","2452","80"
"3462","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2287 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2287"
"3463","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2287  >  80 [RST] Seq=1 Win=0 Len=0","2287","80"
"3464","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2453  >  80 [SYN] Seq=0 Win=512 Len=0","2453","80"
"3465","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2454  >  80 [SYN] Seq=0 Win=512 Len=0","2454","80"
"3466","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2455  >  80 [SYN] Seq=0 Win=512 Len=0","2455","80"
"3467","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2288 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2288"
"3468","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2288  >  80 [RST] Seq=1 Win=0 Len=0","2288","80"
"3469","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2456  >  80 [SYN] Seq=0 Win=512 Len=0","2456","80"
"3470","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2457  >  80 [SYN] Seq=0 Win=512 Len=0","2457","80"
"3471","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2458  >  80 [SYN] Seq=0 Win=512 Len=0","2458","80"
"3472","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2459  >  80 [SYN] Seq=0 Win=512 Len=0","2459","80"
"3473","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2460  >  80 [SYN] Seq=0 Win=512 Len=0","2460","80"
"3474","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2461  >  80 [SYN] Seq=0 Win=512 Len=0","2461","80"
"3475","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2462  >  80 [SYN] Seq=0 Win=512 Len=0","2462","80"
"3476","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2463  >  80 [SYN] Seq=0 Win=512 Len=0","2463","80"
"3477","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2289 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2289"
"3478","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2464  >  80 [SYN] Seq=0 Win=512 Len=0","2464","80"
"3479","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2291 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2291"
"3480","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2292 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2292"
"3481","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2293 [SYN, ACK] Seq=0 Ack=3982625972 Win=29200 Len=0 MSS=1460","80","2293"
"3482","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2289  >  80 [RST] Seq=1 Win=0 Len=0","2289","80"
"3483","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2291  >  80 [RST] Seq=1 Win=0 Len=0","2291","80"
"3484","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2292  >  80 [RST] Seq=1 Win=0 Len=0","2292","80"
"3485","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2293  >  80 [RST] Seq=3982625972 Win=0 Len=0","2293","80"
"3486","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 2464  >  80 [SYN] Seq=0 Win=512 Len=0","2464","80"
"3487","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2465  >  80 [SYN] Seq=0 Win=512 Len=0","2465","80"
"3488","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","[TCP Dup ACK 3481#1] 80  >  2293 [ACK] Seq=1 Ack=3982625972 Win=29200 Len=0","80","2293"
"3489","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2294 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2294"
"3490","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2293  >  80 [RST] Seq=3982625972 Win=0 Len=0","2293","80"
"3491","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2294  >  80 [RST] Seq=1 Win=0 Len=0","2294","80"
"3492","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2295 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2295"
"3493","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2296 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2296"
"3494","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2297 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2297"
"3495","1595013268.759","192.168.56.104","192.168.56.105","TCP","60","80  >  2298 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2298"
"3496","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2295  >  80 [RST] Seq=1 Win=0 Len=0","2295","80"
"3497","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2296  >  80 [RST] Seq=1 Win=0 Len=0","2296","80"
"3498","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2297  >  80 [RST] Seq=1 Win=0 Len=0","2297","80"
"3499","1595013268.759","192.168.56.105","192.168.56.104","TCP","54","2466  >  80 [SYN] Seq=0 Win=512 Len=0","2466","80"
"3500","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2298  >  80 [RST] Seq=1 Win=0 Len=0","2298","80"
"3501","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2467  >  80 [SYN] Seq=0 Win=512 Len=0","2467","80"
"3502","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2299 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2299"
"3503","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2299  >  80 [RST] Seq=1 Win=0 Len=0","2299","80"
"3504","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2469  >  80 [SYN] Seq=0 Win=512 Len=0","2469","80"
"3505","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2470  >  80 [SYN] Seq=0 Win=512 Len=0","2470","80"
"3506","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2471  >  80 [SYN] Seq=0 Win=512 Len=0","2471","80"
"3507","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2300 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2300"
"3508","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2300  >  80 [RST] Seq=1 Win=0 Len=0","2300","80"
"3509","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2301 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2301"
"3510","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2303 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2303"
"3511","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2472  >  80 [SYN] Seq=0 Win=512 Len=0","2472","80"
"3512","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","[TCP ACKed unseen segment] 80  >  2304 [SYN, ACK] Seq=0 Ack=1120424188 Win=29200 Len=0 MSS=1460","80","2304"
"3513","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","[TCP Dup ACK 3512#1] [TCP ACKed unseen segment] 80  >  2304 [ACK] Seq=1 Ack=1120424188 Win=29200 Len=0","80","2304"
"3514","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2305 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2305"
"3515","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2306 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2306"
"3516","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2307 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2307"
"3517","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2309 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2309"
"3518","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2310 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2310"
"3519","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2301  >  80 [RST] Seq=1 Win=0 Len=0","2301","80"
"3520","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2311 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2311"
"3521","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2303  >  80 [RST] Seq=1 Win=0 Len=0","2303","80"
"3522","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2304  >  80 [RST] Seq=1120424188 Win=0 Len=0","2304","80"
"3523","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2304  >  80 [RST] Seq=1120424188 Win=0 Len=0","2304","80"
"3524","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2305  >  80 [RST] Seq=1 Win=0 Len=0","2305","80"
"3525","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2306  >  80 [RST] Seq=1 Win=0 Len=0","2306","80"
"3526","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2307  >  80 [RST] Seq=1 Win=0 Len=0","2307","80"
"3527","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2309  >  80 [RST] Seq=1 Win=0 Len=0","2309","80"
"3528","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2310  >  80 [RST] Seq=1 Win=0 Len=0","2310","80"
"3529","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2311  >  80 [RST] Seq=1 Win=0 Len=0","2311","80"
"3530","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 2472  >  80 [SYN] Seq=0 Win=512 Len=0","2472","80"
"3531","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2474  >  80 [SYN] Seq=0 Win=512 Len=0","2474","80"
"3532","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2475  >  80 [SYN] Seq=0 Win=512 Len=0","2475","80"
"3533","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2476  >  80 [SYN] Seq=0 Win=512 Len=0","2476","80"
"3534","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2477  >  80 [SYN] Seq=0 Win=512 Len=0","2477","80"
"3535","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2478  >  80 [SYN] Seq=0 Win=512 Len=0","2478","80"
"3536","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2479  >  80 [SYN] Seq=0 Win=512 Len=0","2479","80"
"3537","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2480  >  80 [SYN] Seq=0 Win=512 Len=0","2480","80"
"3538","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2481  >  80 [SYN] Seq=0 Win=512 Len=0","2481","80"
"3539","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2482  >  80 [SYN] Seq=0 Win=512 Len=0","2482","80"
"3540","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2483  >  80 [SYN] Seq=0 Win=512 Len=0","2483","80"
"3541","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2484  >  80 [SYN] Seq=0 Win=512 Len=0","2484","80"
"3542","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2485  >  80 [SYN] Seq=0 Win=512 Len=0","2485","80"
"3543","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2486  >  80 [SYN] Seq=0 Win=512 Len=0","2486","80"
"3544","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2487  >  80 [SYN] Seq=0 Win=512 Len=0","2487","80"
"3545","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2488  >  80 [SYN] Seq=0 Win=512 Len=0","2488","80"
"3546","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2489  >  80 [SYN] Seq=0 Win=512 Len=0","2489","80"
"3547","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2490  >  80 [SYN] Seq=0 Win=512 Len=0","2490","80"
"3548","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2491  >  80 [SYN] Seq=0 Win=512 Len=0","2491","80"
"3549","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2492  >  80 [SYN] Seq=0 Win=512 Len=0","2492","80"
"3550","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2493  >  80 [SYN] Seq=0 Win=512 Len=0","2493","80"
"3551","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2494  >  80 [SYN] Seq=0 Win=512 Len=0","2494","80"
"3552","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2495  >  80 [SYN] Seq=0 Win=512 Len=0","2495","80"
"3553","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2496  >  80 [SYN] Seq=0 Win=512 Len=0","2496","80"
"3554","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2497  >  80 [SYN] Seq=0 Win=512 Len=0","2497","80"
"3555","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2498  >  80 [SYN] Seq=0 Win=512 Len=0","2498","80"
"3556","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2499  >  80 [SYN] Seq=0 Win=512 Len=0","2499","80"
"3557","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2500  >  80 [SYN] Seq=0 Win=512 Len=0","2500","80"
"3558","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","2501  >  80 [SYN] Seq=0 Win=512 Len=0","2501","80"
"3559","1595013268.760","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 2501  >  80 [SYN] Seq=0 Win=512 Len=0","2501","80"
"3560","1595013268.761","192.168.56.105","192.168.56.104","TCP","54","2502  >  80 [SYN] Seq=0 Win=512 Len=0","2502","80"
"3561","1595013268.760","192.168.56.104","192.168.56.105","TCP","60","80  >  2312 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2312"
"3562","1595013268.761","192.168.56.105","192.168.56.104","TCP","54","2503  >  80 [SYN] Seq=0 Win=512 Len=0","2503","80"
"3563","1595013268.761","192.168.56.105","192.168.56.104","TCP","54","2504  >  80 [SYN] Seq=0 Win=512 Len=0","2504","80"
"3564","1595013268.761","192.168.56.105","192.168.56.104","TCP","54","2312  >  80 [RST] Seq=1 Win=0 Len=0","2312","80"
"3565","1595013268.761","192.168.56.104","192.168.56.105","TCP","60","80  >  2313 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","2313"
"3566","1595013268.761","192.168.56.105","192.168.56.104","TCP","54","2313  >  80 [RST] Seq=1 Win=0 Len=0","2313","80"
"3567","1595013268.761","192.168.56.105","192.168.56.104","TCP","54","2505  >  80 [SYN] Seq=0 Win=512 Len=0","2505","80"
"3568","1595013268.761","192.168.56.105","192.168.56.104","TCP","54","2507  >  80 [SYN] Seq=0 Win=512 Len=0","2507","80"
