"No.","Time","Source","Destination","Protocol","Length","Info","Source Port","Dest Port"
"4950","1594609578.543181673","192.168.56.105","192.168.56.104","TCP","66","39141  >  80 [ACK] Seq=5284 Ack=35484 Win=64128 Len=0 TSval=3088724702 TSecr=2232583","39141","80"
"4951","1594609578.547322363","192.168.56.105","192.168.56.104","HTTP","484","POST /api/authenticate HTTP/1.1  (application/json)","39141","80"
"4952","1594609578.547710079","192.168.56.104","192.168.56.105","TCP","66","80  >  39141 [ACK] Seq=35484 Ack=5702 Win=47232 Len=0 TSval=2232585 TSecr=3088724706","80","39141"
"4953","1594609578.607751323","192.168.56.105","192.168.56.104","HTTP","325","GET /api/news?page=%29&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"4954","1594609578.624460369","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1503235 Ack=110617 Win=185856 Len=8056 TSval=2232604 TSecr=3088724766 [TCP segment of a reassembled PDU]","80","35613"
"4955","1594609578.624474906","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=110617 Ack=1511291 Win=958848 Len=0 TSval=3088724783 TSecr=2232604","35613","80"
"4956","1594609578.624797816","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"4957","1594609578.624805299","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=110617 Ack=1511296 Win=958848 Len=0 TSval=3088724783 TSecr=2232604","35613","80"
"4958","1594609578.687043061","192.168.56.104","192.168.56.105","TCP","1296","80  >  39141 [PSH, ACK] Seq=35484 Ack=5702 Win=47232 Len=1230 TSval=2232619 TSecr=3088724706 [TCP segment of a reassembled PDU]","80","39141"
"4959","1594609578.687323146","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","39141"
"4960","1594609578.687597782","192.168.56.105","192.168.56.104","TCP","66","39141  >  80 [ACK] Seq=5702 Ack=36719 Win=64128 Len=0 TSval=3088724846 TSecr=2232619","39141","80"
"4961","1594609578.696251371","192.168.56.105","192.168.56.104","HTTP","496","POST /api/authenticate HTTP/1.1  (application/json)","39141","80"
"4962","1594609578.696598371","192.168.56.104","192.168.56.105","TCP","66","80  >  39141 [ACK] Seq=36719 Ack=6132 Win=48256 Len=0 TSval=2232622 TSecr=3088724855","80","39141"
"4963","1594609578.700014263","192.168.56.105","192.168.56.104","HTTP","326","GET /api/news?page=0%29&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"4964","1594609578.712424349","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1511296 Ack=110877 Win=185856 Len=8056 TSval=2232626 TSecr=3088724859 [TCP segment of a reassembled PDU]","80","35613"
"4965","1594609578.712440562","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=110877 Ack=1519352 Win=974976 Len=0 TSval=3088724871 TSecr=2232626","35613","80"
"4966","1594609578.712465931","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"4967","1594609578.712469247","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=110877 Ack=1519357 Win=974976 Len=0 TSval=3088724871 TSecr=2232626","35613","80"
"4968","1594609578.771335776","192.168.56.105","192.168.56.104","HTTP","321","GET /api/news?page=0&size=20&sort=id,asc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"4969","1594609578.785573231","192.168.56.104","192.168.56.105","TCP","8118","80  >  35613 [PSH, ACK] Seq=1519357 Ack=111132 Win=185856 Len=8052 TSval=2232644 TSecr=3088724930 [TCP segment of a reassembled PDU]","80","35613"
"4970","1594609578.785599770","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=111132 Ack=1527409 Win=991104 Len=0 TSval=3088724944 TSecr=2232644","35613","80"
"4971","1594609578.786018852","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"4972","1594609578.786746341","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=111132 Ack=1527414 Win=991104 Len=0 TSval=3088724945 TSecr=2232644","35613","80"
"4973","1594609578.804969354","192.168.56.105","192.168.56.104","HTTP","325","GET /api/news?page=2-2&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"4974","1594609578.813437091","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1527414 Ack=111391 Win=185856 Len=8056 TSval=2232651 TSecr=3088724963 [TCP segment of a reassembled PDU]","80","35613"
"4975","1594609578.813467995","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=111391 Ack=1535470 Win=1007232 Len=0 TSval=3088724972 TSecr=2232651","35613","80"
"4976","1594609578.813758425","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"4977","1594609578.813997850","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=111391 Ack=1535475 Win=1007232 Len=0 TSval=3088724973 TSecr=2232651","35613","80"
"4978","1594609578.840794375","192.168.56.105","192.168.56.104","HTTP","327","GET /api/news?page=0%2F2&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"4979","1594609578.851516454","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1535475 Ack=111652 Win=185856 Len=8056 TSval=2232661 TSecr=3088724999 [TCP segment of a reassembled PDU]","80","35613"
"4980","1594609578.851528993","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=111652 Ack=1543531 Win=1023360 Len=0 TSval=3088725010 TSecr=2232661","35613","80"
"4981","1594609578.851876868","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"4982","1594609578.852139650","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=111652 Ack=1543536 Win=1023360 Len=0 TSval=3088725011 TSecr=2232661","35613","80"
"4983","1594609578.858034307","192.168.56.105","192.168.56.104","HTTP","327","GET /api/news?page=0%2F2&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"4984","1594609578.866459718","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1543536 Ack=111913 Win=185856 Len=8056 TSval=2232664 TSecr=3088725017 [TCP segment of a reassembled PDU]","80","35613"
"4985","1594609578.866480495","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=111913 Ack=1551592 Win=1039488 Len=0 TSval=3088725025 TSecr=2232664","35613","80"
"4986","1594609578.866892342","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"4987","1594609578.875304614","192.168.56.104","192.168.56.105","TCP","1093","80  >  39141 [PSH, ACK] Seq=36719 Ack=6132 Win=48256 Len=1027 TSval=2232667 TSecr=3088724855 [TCP segment of a reassembled PDU]","80","39141"
"4988","1594609578.875628574","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 401 Unauthorized  (application/problem+json)","80","39141"
"4989","1594609578.875864241","192.168.56.105","192.168.56.104","TCP","66","39141  >  80 [ACK] Seq=6132 Ack=37751 Win=64128 Len=0 TSval=3088725034 TSecr=2232667","39141","80"
"4990","1594609578.878247530","192.168.56.105","192.168.56.104","HTTP","501","POST /api/authenticate HTTP/1.1  (application/json)","39141","80"
"4991","1594609578.878518616","192.168.56.104","192.168.56.105","TCP","66","80  >  39141 [ACK] Seq=37751 Ack=6567 Win=49408 Len=0 TSval=2232667 TSecr=3088725037","80","39141"
"4992","1594609578.878857108","192.168.56.105","192.168.56.104","HTTP","321","GET /api/news?page=0&size=20&sort=id,asc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"4993","1594609578.895451654","192.168.56.104","192.168.56.105","TCP","8118","80  >  35613 [PSH, ACK] Seq=1551597 Ack=112168 Win=185856 Len=8052 TSval=2232672 TSecr=3088725037 [TCP segment of a reassembled PDU]","80","35613"
"4994","1594609578.895467838","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=112168 Ack=1559649 Win=1055488 Len=0 TSval=3088725054 TSecr=2232672","35613","80"
"4995","1594609578.895839742","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"4996","1594609578.901238132","192.168.56.105","192.168.56.104","HTTP","337","GET /api/news?page=0+AND+1%3D1+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"4997","1594609578.908410290","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1559654 Ack=112439 Win=185856 Len=8056 TSval=2232675 TSecr=3088725060 [TCP segment of a reassembled PDU]","80","35613"
"4998","1594609578.908480981","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=112439 Ack=1567710 Win=1071616 Len=0 TSval=3088725067 TSecr=2232675","35613","80"
"4999","1594609578.908927970","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5000","1594609578.917229842","192.168.56.105","192.168.56.104","HTTP","337","GET /api/news?page=0+AND+1%3D2+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5001","1594609578.922375119","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1567715 Ack=112710 Win=185856 Len=8056 TSval=2232678 TSecr=3088725076 [TCP segment of a reassembled PDU]","80","35613"
"5002","1594609578.922388346","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=112710 Ack=1575771 Win=1087744 Len=0 TSval=3088725081 TSecr=2232678","35613","80"
"5003","1594609578.922710378","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5004","1594609578.929176552","192.168.56.105","192.168.56.104","HTTP","336","GET /api/news?page=0+OR+1%3D1+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5005","1594609578.941130288","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1575776 Ack=112980 Win=185856 Len=8056 TSval=2232683 TSecr=3088725088 [TCP segment of a reassembled PDU]","80","35613"
"5006","1594609578.941176291","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=112980 Ack=1583832 Win=1103872 Len=0 TSval=3088725100 TSecr=2232683","35613","80"
"5007","1594609578.941557615","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5008","1594609578.948142545","192.168.56.105","192.168.56.104","HTTP","337","GET /api/news?page=0+AND+1%3D2+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5009","1594609578.957729930","192.168.56.104","192.168.56.105","TCP","7306","80  >  35613 [ACK] Seq=1583837 Ack=113251 Win=185856 Len=7240 TSval=2232687 TSecr=3088725107 [TCP segment of a reassembled PDU]","80","35613"
"5010","1594609578.957751728","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=113251 Ack=1591077 Win=1118336 Len=0 TSval=3088725116 TSecr=2232687","35613","80"
"5011","1594609578.960296380","192.168.56.104","192.168.56.105","TCP","882","80  >  35613 [PSH, ACK] Seq=1591077 Ack=113251 Win=185856 Len=816 TSval=2232687 TSecr=3088725107 [TCP segment of a reassembled PDU]","80","35613"
"5012","1594609578.960321240","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5013","1594609578.961704824","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=113251 Ack=1591898 Win=1121280 Len=0 TSval=3088725120 TSecr=2232687","35613","80"
"5014","1594609578.970145659","192.168.56.105","192.168.56.104","HTTP","336","GET /api/news?page=0+OR+1%3D1+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5015","1594609578.979897651","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1591898 Ack=113521 Win=185856 Len=8056 TSval=2232693 TSecr=3088725129 [TCP segment of a reassembled PDU]","80","35613"
"5016","1594609578.979910920","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=113521 Ack=1599954 Win=1137408 Len=0 TSval=3088725138 TSecr=2232693","35613","80"
"5017","1594609578.980180641","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5018","1594609578.984782446","192.168.56.105","192.168.56.104","HTTP","352","GET /api/news?page=0%27+AND+%271%27%3D%271%27+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5019","1594609578.993864020","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1599959 Ack=113807 Win=185856 Len=8056 TSval=2232696 TSecr=3088725143 [TCP segment of a reassembled PDU]","80","35613"
"5020","1594609578.993894328","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=113807 Ack=1608015 Win=1153536 Len=0 TSval=3088725152 TSecr=2232696","35613","80"
"5021","1594609578.994313608","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5022","1594609579.003902145","192.168.56.105","192.168.56.104","HTTP","352","GET /api/news?page=0%27+AND+%271%27%3D%272%27+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5023","1594609579.008161655","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1608020 Ack=114093 Win=185856 Len=8056 TSval=2232700 TSecr=3088725162 [TCP segment of a reassembled PDU]","80","35613"
"5024","1594609579.008185465","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=114093 Ack=1616076 Win=1169536 Len=0 TSval=3088725167 TSecr=2232700","35613","80"
"5025","1594609579.008616370","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5026","1594609579.015359305","192.168.56.105","192.168.56.104","HTTP","351","GET /api/news?page=0%27+OR+%271%27%3D%271%27+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5027","1594609579.022027473","192.168.56.104","192.168.56.105","TCP","7306","80  >  35613 [ACK] Seq=1616081 Ack=114378 Win=185856 Len=7240 TSval=2232703 TSecr=3088725174 [TCP segment of a reassembled PDU]","80","35613"
"5028","1594609579.022055580","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=114378 Ack=1623321 Win=1184128 Len=0 TSval=3088725181 TSecr=2232703","35613","80"
"5029","1594609579.022125684","192.168.56.104","192.168.56.105","TCP","882","80  >  35613 [PSH, ACK] Seq=1623321 Ack=114378 Win=185856 Len=816 TSval=2232703 TSecr=3088725174 [TCP segment of a reassembled PDU]","80","35613"
"5030","1594609579.022475656","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5031","1594609579.022860809","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=114378 Ack=1624142 Win=1186944 Len=0 TSval=3088725181 TSecr=2232703","35613","80"
"5032","1594609579.031720158","192.168.56.105","192.168.56.104","HTTP","352","GET /api/news?page=0%27+AND+%271%27%3D%272%27+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5033","1594609579.045718033","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1624142 Ack=114664 Win=185856 Len=8056 TSval=2232709 TSecr=3088725190 [TCP segment of a reassembled PDU]","80","35613"
"5034","1594609579.045736653","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=114664 Ack=1632198 Win=1203072 Len=0 TSval=3088725204 TSecr=2232709","35613","80"
"5035","1594609579.046118754","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5036","1594609579.051494911","192.168.56.105","192.168.56.104","HTTP","351","GET /api/news?page=0%27+OR+%271%27%3D%271%27+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5037","1594609579.060983983","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1632203 Ack=114949 Win=185856 Len=8056 TSval=2232713 TSecr=3088725210 [TCP segment of a reassembled PDU]","80","35613"
"5038","1594609579.061008650","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=114949 Ack=1640259 Win=1219200 Len=0 TSval=3088725220 TSecr=2232713","35613","80"
"5039","1594609579.061375508","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5040","1594609579.066167951","192.168.56.105","192.168.56.104","HTTP","349","GET /api/news?page=0+UNION+ALL+select+NULL+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5041","1594609579.081993528","192.168.56.104","192.168.56.105","TCP","8122","80  >  35613 [PSH, ACK] Seq=1640264 Ack=115232 Win=185856 Len=8056 TSval=2232718 TSecr=3088725225 [TCP segment of a reassembled PDU]","80","35613"
"5042","1594609579.082028297","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=115232 Ack=1648320 Win=1235328 Len=0 TSval=3088725241 TSecr=2232718","35613","80"
"5043","1594609579.082049496","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
"5044","1594609579.123033951","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=115232 Ack=1648325 Win=1235328 Len=0 TSval=3088725282 TSecr=2232718","35613","80"
"5045","1594609579.140331736","192.168.56.105","192.168.56.104","HTTP","352","GET /api/news?page=0%27+UNION+ALL+select+NULL+--+&size=20&sort=id%2Casc&cacheBuster=1594609362848 HTTP/1.1 ","35613","80"
"5046","1594609579.146297346","192.168.56.104","192.168.56.105","TCP","5858","80  >  35613 [ACK] Seq=1648325 Ack=115518 Win=185856 Len=5792 TSval=2232734 TSecr=3088725299 [TCP segment of a reassembled PDU]","80","35613"
"5047","1594609579.146315155","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=115518 Ack=1654117 Win=1246848 Len=0 TSval=3088725305 TSecr=2232734","35613","80"
"5048","1594609579.146430961","192.168.56.104","192.168.56.105","TCP","2330","80  >  35613 [PSH, ACK] Seq=1654117 Ack=115518 Win=185856 Len=2264 TSval=2232734 TSecr=3088725299 [TCP segment of a reassembled PDU]","80","35613"
"5049","1594609579.146436938","192.168.56.105","192.168.56.104","TCP","66","35613  >  80 [ACK] Seq=115518 Ack=1656381 Win=1251456 Len=0 TSval=3088725305 TSecr=2232734","35613","80"
"5050","1594609579.146755195","192.168.56.104","192.168.56.105","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","35613"
